doc_names	Harmonic-Disharmonic	Healthy-ill	Natural-Cultural	None	Profound-Superficial	Traditional-Modern	topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	group	adj_bissch	adj_bisschen	adj_dunkel	adj_gewiß	adj_gleich	adj_preussisch	adj_richtig	adj_rot	noun_	noun_angst	noun_auto	noun_bauer	noun_bein	noun_bett	noun_cresspahl	noun_dorf	noun_dorfe	noun_dr	noun_erkenntnis	noun_essen	noun_gefühl	noun_geld	noun_geruch	noun_gesin	noun_haut	noun_idee	noun_junge	noun_kaffee	noun_kerl	noun_knecht	noun_krieg	noun_könig	noun_körper	noun_land	noun_majestät	noun_marie	noun_masse	noun_meer	noun_nase	noun_person	noun_reich	noun_s	noun_satz	noun_schiff	noun_schule	noun_sonntag	noun_stube	noun_telefon	noun_tier	noun_vorstellung	noun_weile	noun_zeitung	noun_zigarette	noun_zigarre	noun_zimmer	verb_bekommen	verb_bestehen	verb_blicken	verb_drehen	verb_entstehen	verb_erinnern	verb_kriegen	verb_laufen	verb_merken	verb_nachdenken	verb_reden	verb_schaun	verb_schreien	verb_spüren	verb_töten	verb_wachsen	verb_warten	verb_weisen	verb_überlegen
Fontane_Schach-von-Wuthenow_normalized	0.0243068742878845	0.0121534371439422	0.0182301557159134	0.92214204329662	0.0087352829472085	0.0144322066084314	0.0392537068811016	0.0528635555162831	0.0628822820209584	0.02047573351533	0.0033588050560593	0.0085124419170239	0.0031374525441654	0.0892184768393058	0.0469978923242486	0.0019358054653169	0.0056015272647872	0.066622378122268	0.0344782583057653	0.0052761556017246	0.0015052206084796	0.0615739026760501	0.0153204745847611	0.0165057637729138	0.0518175719027442	0.0118388838821689	0.0179271140726377	0.024976094506372	0.061142466759365	0.0781115221077154	0.0032698279535851	0.0082837673592429	0.0719156292618964	0.0199283178442853	0.1152689713334428	0.0	society critique	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Fontane_Schach-von-Wuthenow_normalized	0.0243068742878845	0.0121534371439422	0.0182301557159134	0.92214204329662	0.0087352829472085	0.0144322066084314	0.0392537068811016	0.0528635555162831	0.0628822820209584	0.02047573351533	0.0033588050560593	0.0085124419170239	0.0031374525441654	0.0892184768393058	0.0469978923242486	0.0019358054653169	0.0056015272647872	0.066622378122268	0.0344782583057653	0.0052761556017246	0.0015052206084796	0.0615739026760501	0.0153204745847611	0.0165057637729138	0.0518175719027442	0.0118388838821689	0.0179271140726377	0.024976094506372	0.061142466759365	0.0781115221077154	0.0032698279535851	0.0082837673592429	0.0719156292618964	0.0199283178442853	0.1152689713334428	0.0	decadence literature	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Frenssen_Hilligenlei_normalized	0.0341938626400389	0.0295177788602045	0.0228933268387725	0.8862152946906965	0.009936678032148	0.0172430589381393	0.1391674991919125	0.097819026491125	0.0067292589982622	0.0119948135216421	0.0374770990627462	0.0185031487419311	0.0096353303476279	0.0240848857443737	0.033356348718657	0.0485875651189068	0.0427312088844577	0.0304570322346998	0.0094370582930465	0.0297745746208828	0.0273959290798254	0.02208482452606	0.026171190222124	0.0290611272634748	0.0025533558576066	0.0499669995344079	0.0381646788241952	0.010863215779364	0.0289779523772578	0.0058017951869599	0.0048312751429344	0.0305104841232338	0.0030477070072446	0.1201757288809723	0.0278390081587828	0.032799878065284	cultural critique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Frenssen_Hilligenlei_normalized	0.0341938626400389	0.0295177788602045	0.0228933268387725	0.8862152946906965	0.009936678032148	0.0172430589381393	0.1391674991919125	0.097819026491125	0.0067292589982622	0.0119948135216421	0.0374770990627462	0.0185031487419311	0.0096353303476279	0.0240848857443737	0.033356348718657	0.0485875651189068	0.0427312088844577	0.0304570322346998	0.0094370582930465	0.0297745746208828	0.0273959290798254	0.02208482452606	0.026171190222124	0.0290611272634748	0.0025533558576066	0.0499669995344079	0.0381646788241952	0.010863215779364	0.0289779523772578	0.0058017951869599	0.0048312751429344	0.0305104841232338	0.0030477070072446	0.1201757288809723	0.0278390081587828	0.032799878065284	worldview literature	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Frenssen_Jörn-Uhl_normalized	0.0369448317068313	0.031467835092611	0.0217088229436367	0.889663413662617	0.008564031069508	0.0116510655247958	0.1007356803577089	0.1335993038735179	0.0074633014290312	0.0176417276113172	0.0067338377883051	0.0096438650996606	0.0257147805222647	0.0437406979949273	0.0317135676438014	0.0589839212490095	0.0259362432407119	0.0124925795828461	0.0061789463378162	0.0463925602459811	0.013830712507497	0.025291775078488	0.0181912683746562	0.0386497177661505	0.0030230425149032	0.0193507199778624	0.0587573469394029	0.0163850642489037	0.0307007620659623	0.0070552851347093	0.0289445020329289	0.0330958488522643	0.0109448355269921	0.0887613164175332	0.0425616222782875	0.0374851673065579	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Frenssen_Jörn-Uhl_normalized	0.0369448317068313	0.031467835092611	0.0217088229436367	0.889663413662617	0.008564031069508	0.0116510655247958	0.1007356803577089	0.1335993038735179	0.0074633014290312	0.0176417276113172	0.0067338377883051	0.0096438650996606	0.0257147805222647	0.0437406979949273	0.0317135676438014	0.0589839212490095	0.0259362432407119	0.0124925795828461	0.0061789463378162	0.0463925602459811	0.013830712507497	0.025291775078488	0.0181912683746562	0.0386497177661505	0.0030230425149032	0.0193507199778624	0.0587573469394029	0.0163850642489037	0.0307007620659623	0.0070552851347093	0.0289445020329289	0.0330958488522643	0.0109448355269921	0.0887613164175332	0.0425616222782875	0.0374851673065579	worldview literature	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Frenssen_Jörn-Uhl_normalized	0.0369448317068313	0.031467835092611	0.0217088229436367	0.889663413662617	0.008564031069508	0.0116510655247958	0.1007356803577089	0.1335993038735179	0.0074633014290312	0.0176417276113172	0.0067338377883051	0.0096438650996606	0.0257147805222647	0.0437406979949273	0.0317135676438014	0.0589839212490095	0.0259362432407119	0.0124925795828461	0.0061789463378162	0.0463925602459811	0.013830712507497	0.025291775078488	0.0181912683746562	0.0386497177661505	0.0030230425149032	0.0193507199778624	0.0587573469394029	0.0163850642489037	0.0307007620659623	0.0070552851347093	0.0289445020329289	0.0330958488522643	0.0109448355269921	0.0887613164175332	0.0425616222782875	0.0374851673065579	cultural critique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Freytag_Soll-und-Haben_normalized	0.0466466597077244	0.0245302713987473	0.020420146137787	0.8917667014613778	0.0078940501043841	0.0087421711899791	0.0518981760983963	0.1590419461898733	0.0179462921759287	0.0136315453145086	0.0061434863847063	0.0226988942053756	0.026752379713078	0.0014476594858829	0.046892985275977	0.046641693997003	0.033745364199337	0.0011940697308535	0.0248755046072981	0.0220827918545393	0.011487171558029	0.0538464163009901	0.0280114863276631	0.026972795284701	0.0546786650072111	0.0088250288027115	0.0291747993872483	0.0509156585271502	0.1114026245105752	0.0397114233418744	0.0156716754792569	0.0093028188288753	0.0123577817336053	0.0385867246411656	0.0274402388555109	0.0066219021806731	decadence literature	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Hauptmann_Einhart-der-Lächler_normalized	0.0509332489718443	0.0411262258778867	0.0260993356532742	0.8615944321417273	0.0088579563429294	0.0113888010123378	0.2031189716841847	0.0752951189870406	0.0391245726214957	0.0205232024883115	0.0022421283926622	0.0029834072860525	0.0172419125109754	0.0077100910596494	0.0302644243092861	0.0281371354198492	0.0404367646403977	0.0045535447919502	0.001586610305173	0.0512569843280868	0.021857180768035	0.0331548723532468	0.0282035453374906	0.0255918335076209	0.0327112102021819	0.126915529245743	0.0041290195566303	0.0090796948020726	0.0351946935186865	0.0252838098260216	0.0029825477748685	0.0457980985270013	0.014348893226149	0.0198364752895811	0.0283243052354584	0.0221134220040961	worldview literature	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Hauptmann_Einhart-der-Lächler_normalized	0.0509332489718443	0.0411262258778867	0.0260993356532742	0.8615944321417273	0.0088579563429294	0.0113888010123378	0.2031189716841847	0.0752951189870406	0.0391245726214957	0.0205232024883115	0.0022421283926622	0.0029834072860525	0.0172419125109754	0.0077100910596494	0.0302644243092861	0.0281371354198492	0.0404367646403977	0.0045535447919502	0.001586610305173	0.0512569843280868	0.021857180768035	0.0331548723532468	0.0282035453374906	0.0255918335076209	0.0327112102021819	0.126915529245743	0.0041290195566303	0.0090796948020726	0.0351946935186865	0.0252838098260216	0.0029825477748685	0.0457980985270013	0.014348893226149	0.0198364752895811	0.0283243052354584	0.0221134220040961	cultural critique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Hesse_Der-Steppenwolf_normalized	0.0255885363357216	0.0290003411804844	0.0177413851927669	0.8908222449675879	0.0184237461617195	0.0184237461617195	0.0650045950344549	0.0420317827771882	0.0909855337070819	0.0481386331892294	0.001583174956478	0.01312837920847	0.0023734096533529	0.0744326842138699	0.0624973749806635	0.0126239177954271	0.0216823950502818	0.0047489886631875	0.0038823683865256	0.0328493293655115	0.008576208637741	0.0521168445937065	0.0215204244948906	0.01051068229831	0.0042183073006717	0.0536303367980303	0.0068301768950558	0.0160959002025354	0.0507189331359193	0.0600722540928569	0.0159157010841183	0.039997906850945	0.0279203863600889	0.0878572579990241	0.0497324769067852	0.0183236353675975	society critique	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
Hesse_Der-Steppenwolf_normalized	0.0255885363357216	0.0290003411804844	0.0177413851927669	0.8908222449675879	0.0184237461617195	0.0184237461617195	0.0650045950344549	0.0420317827771882	0.0909855337070819	0.0481386331892294	0.001583174956478	0.01312837920847	0.0023734096533529	0.0744326842138699	0.0624973749806635	0.0126239177954271	0.0216823950502818	0.0047489886631875	0.0038823683865256	0.0328493293655115	0.008576208637741	0.0521168445937065	0.0215204244948906	0.01051068229831	0.0042183073006717	0.0536303367980303	0.0068301768950558	0.0160959002025354	0.0507189331359193	0.0600722540928569	0.0159157010841183	0.039997906850945	0.0279203863600889	0.0878572579990241	0.0497324769067852	0.0183236353675975	civilisation critique	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
Hesse_Der-Steppenwolf_normalized	0.0255885363357216	0.0290003411804844	0.0177413851927669	0.8908222449675879	0.0184237461617195	0.0184237461617195	0.0650045950344549	0.0420317827771882	0.0909855337070819	0.0481386331892294	0.001583174956478	0.01312837920847	0.0023734096533529	0.0744326842138699	0.0624973749806635	0.0126239177954271	0.0216823950502818	0.0047489886631875	0.0038823683865256	0.0328493293655115	0.008576208637741	0.0521168445937065	0.0215204244948906	0.01051068229831	0.0042183073006717	0.0536303367980303	0.0068301768950558	0.0160959002025354	0.0507189331359193	0.0600722540928569	0.0159157010841183	0.039997906850945	0.0279203863600889	0.0878572579990241	0.0497324769067852	0.0183236353675975	critique of the present	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
Hesse_Der-Steppenwolf_normalized	0.0255885363357216	0.0290003411804844	0.0177413851927669	0.8908222449675879	0.0184237461617195	0.0184237461617195	0.0650045950344549	0.0420317827771882	0.0909855337070819	0.0481386331892294	0.001583174956478	0.01312837920847	0.0023734096533529	0.0744326842138699	0.0624973749806635	0.0126239177954271	0.0216823950502818	0.0047489886631875	0.0038823683865256	0.0328493293655115	0.008576208637741	0.0521168445937065	0.0215204244948906	0.01051068229831	0.0042183073006717	0.0536303367980303	0.0068301768950558	0.0160959002025354	0.0507189331359193	0.0600722540928569	0.0159157010841183	0.039997906850945	0.0279203863600889	0.0878572579990241	0.0497324769067852	0.0183236353675975	cultural critique	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
Hesse_Der-Steppenwolf_normalized	0.0255885363357216	0.0290003411804844	0.0177413851927669	0.8908222449675879	0.0184237461617195	0.0184237461617195	0.0650045950344549	0.0420317827771882	0.0909855337070819	0.0481386331892294	0.001583174956478	0.01312837920847	0.0023734096533529	0.0744326842138699	0.0624973749806635	0.0126239177954271	0.0216823950502818	0.0047489886631875	0.0038823683865256	0.0328493293655115	0.008576208637741	0.0521168445937065	0.0215204244948906	0.01051068229831	0.0042183073006717	0.0536303367980303	0.0068301768950558	0.0160959002025354	0.0507189331359193	0.0600722540928569	0.0159157010841183	0.039997906850945	0.0279203863600889	0.0878572579990241	0.0497324769067852	0.0183236353675975	modernity critique	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
Heym_Der-Irre_normalized	0.0384615384615384	0.0240384615384615	0.0240384615384615	0.90625	0.0024038461538461	0.0048076923076923	0.0279652727654961	0.122287742801088	0.0	0.0273880532644172	0.0175539443538685	0.0	0.0018566264309765	0.0012022727497975	0.0	0.0	0.0819423232363114	0.0101791636061741	5.5757315587742e-05	0.0	0.0030238558870576	0.0497846279938261	0.1291564542044993	0.0231301670801673	0.1322196222485589	0.0960101078670217	0.0	0.008778742876292	0.0	0.0393867589467161	0.0562751726506985	0.1534409925925877	0.0	0.0172174011039793	0.0	0.0011449400248775	cultural critique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Heym_Der-Irre_normalized	0.0384615384615384	0.0240384615384615	0.0240384615384615	0.90625	0.0024038461538461	0.0048076923076923	0.0279652727654961	0.122287742801088	0.0	0.0273880532644172	0.0175539443538685	0.0	0.0018566264309765	0.0012022727497975	0.0	0.0	0.0819423232363114	0.0101791636061741	5.5757315587742e-05	0.0	0.0030238558870576	0.0497846279938261	0.1291564542044993	0.0231301670801673	0.1322196222485589	0.0960101078670217	0.0	0.008778742876292	0.0	0.0393867589467161	0.0562751726506985	0.1534409925925877	0.0	0.0172174011039793	0.0	0.0011449400248775	civilisation critique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Hoffmann_Die-Serapions-Brüder_normalized	0.0185969556585043	0.0254136333553937	0.0162144275314361	0.9315023163467904	0.0027134348113831	0.0055592322964923	0.0850512904246682	0.0894343148300227	0.0599480075343091	0.0029824493230963	0.0040441466591003	0.0130364297646596	0.0283202959397071	0.0136416072029399	0.0254968580044543	0.0265117134461144	0.0392439936593275	0.011178346439456	0.0091607746027295	0.0421407383563317	0.0277811078306362	0.0233502073129925	0.0161573562225619	0.0229455049139954	0.0194925423265645	0.0993567936990601	0.0138311039608409	0.0421122811085728	0.0615044378693785	0.0595415222412807	0.0105483221768747	0.0200386770926673	0.0662049988048474	0.0355644762521251	0.0193226270062059	0.0120570749944782	society critique	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Hoffmann_Die-Serapions-Brüder_normalized	0.0185969556585043	0.0254136333553937	0.0162144275314361	0.9315023163467904	0.0027134348113831	0.0055592322964923	0.0850512904246682	0.0894343148300227	0.0599480075343091	0.0029824493230963	0.0040441466591003	0.0130364297646596	0.0283202959397071	0.0136416072029399	0.0254968580044543	0.0265117134461144	0.0392439936593275	0.011178346439456	0.0091607746027295	0.0421407383563317	0.0277811078306362	0.0233502073129925	0.0161573562225619	0.0229455049139954	0.0194925423265645	0.0993567936990601	0.0138311039608409	0.0421122811085728	0.0615044378693785	0.0595415222412807	0.0105483221768747	0.0200386770926673	0.0662049988048474	0.0355644762521251	0.0193226270062059	0.0120570749944782	cultural critique	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Hollaender_Der-Weg-des-Thomas-Truck_normalized	0.0169178714241771	0.0386035066133497	0.0143801907105506	0.9127191633343588	0.0102276222700707	0.007151645647493	0.1343083267140982	0.0714522357130731	0.0701708255208516	0.0157129023198274	0.0004087497644053	0.0023405717119243	0.004597203735547	0.0144846047714416	0.0487922783003209	0.0314967085010466	0.0654819213508715	0.0107673558238972	0.0201061503534479	0.0345202988578507	0.0107215600908352	0.0625428368856905	0.0353992137262932	0.0127326606233594	0.0114855833488171	0.0257484048386759	0.001991811967057	0.0114187965686661	0.023237052597109	0.0633264487635416	0.017541951228141	0.040094758325292	0.0262021386180864	0.0700431440918188	0.0446449455013633	0.0182285593866486	cultural critique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
